0.99219	4.88216
0.98161	6.09322
0.99939	8.27019
1.03771	10.99115
1.08533	13.74876
1.18053	18.00082
1.22031	19.43336
1.25437	20.54541
1.28458	21.3738
1.36578	23.5835
1.39015	24.05341
1.4209	24.45559
1.45004	24.61973
1.46467	24.86735
1.51546	24.82588
1.00845	3.60074
1.00777	3.58762
1.00823	3.59658
1.00844	3.60068
1.00896	3.61332
1.00912	3.61744
1.00925	3.62145
1.00952	3.62905
1.13098	16.01075
1.14125	16.14937
1.13783	16.26886
1.14134	16.2617
1.13777	16.26689
1.13921	16.28376
1.13784	16.26684
1.13635	16.23491
1.13291	16.10423
1.13099	16.00923
1.12908	15.89967
1.12351	15.63904
1.29717	21.6228
1.31173	22.04949
1.32334	21.82629
1.3206	22.23329
1.32226	22.12269
1.32053	22.23308
1.32247	22.23188
1.32056	22.23378
1.31888	22.21528
1.31406	22.11724
1.31172	22.05063
1.30922	21.97626
1.30107	21.73703
1.33405	22.5171
1.31357	22.11785
1.49282	24.9452
1.49334	24.9198
1.45363	22.81436
1.477	24.15392
1.45859	23.31956
1.4773	24.21435
1.46968	23.98941
1.47686	24.19834
1.48398	24.40912
1.49156	24.7717
1.49354	24.91789
1.49277	25.00999
1.49369	25.29631
